route_id,route_code,stop_name,stop_id,stop_lat,stop_lon,heading_degrees,transfer_to_route_id,stop_type,parent_stop_id,route
152,3,Addison & Halsted,17298,41.947298,-87.649178,90,8-North^;8-South^,bus,17298,152
152,3,Addison & Hamlin,12513,41.946408,-87.72258,84,,bus,12513,152
152,3,Addison & Harlem,17358,41.94524,-87.806693,102,90-North^;90-South^,bus,17358,152
152,3,Addison & Hoyne,12530,41.946782,-87.68108,89,,bus,12530,152
152,3,Addison & Karlov,12510,41.946313,-87.729287,71,,bus,12510,152
152,3,Addison & Kedzie,12519,41.946647,-87.7074,90,,bus,12519,152
152,3,Addison & Keeler,12509,41.946267,-87.732387,89,,bus,12509,152
152,3,Addison & Kenton,12505,41.946137,-87.741738,90,,bus,12505,152
152,3,Addison & Kilbourn,15773,41.946169,-87.739389,90,,bus,15773,152
152,3,Addison & Kilpatrick,12504,41.946103,-87.744128,90,,bus,12504,152
152,3,Addison & Kimball,17832,41.946543,-87.71228,88,82-North^;82-South^,bus,17832,152
152,3,Addison & Kostner,12507,41.946194,-87.737349,90,,bus,12507,152
152,3,Addison & Lake Shore,12548,41.948475,-87.64406,68,,bus,12548,152
152,3,Addison & Lakewood,12539,41.947108,-87.661767,87,,bus,12539,152
152,3,Addison & Lamon,12502,41.94606,-87.749505,90,,bus,12502,152
152,3,Addison & Laramie,12499,41.945948,-87.757023,85,,bus,12499,152
152,3,Addison & Lavergne,12501,41.946012,-87.75216,87,,bus,12501,152
152,3,Addison & Lawndale/Avondale,12514,41.946433,-87.720132,87,,bus,12514,152
152,3,Addison & Leavitt,12529,41.946782,-87.683512,89,,bus,12529,152
152,3,Addison & Leclaire,12500,41.945988,-87.754322,81,,bus,12500,152
152,3,Addison & Lincoln,12534,41.946942,-87.67318,100,,bus,12534,152
152,3,Addison & Linder,12496,41.945877,-87.76443,90,,bus,12496,152
152,3,Addison & Lockwood,12498,41.945932,-87.759455,83,,bus,12498,152
152,3,Addison & Long,12497,41.945892,-87.76195,90,,bus,12497,152
152,3,Addison & Major,12494,41.945813,-87.769373,90,,bus,12494,152
152,3,Addison & Marmora,12492,41.945765,-87.774173,83,,bus,12492,152
152,3,Addison & Meade,12490,41.945733,-87.779148,78,,bus,12490,152
152,3,Addison & Melvina,12489,41.945685,-87.781533,75,,bus,12489,152
152,3,Addison & Menard,12493,41.945797,-87.771727,87,,bus,12493,152
152,3,Addison & Milwaukee,12508,41.946233,-87.734993,89,,bus,12508,152
152,3,Addison & Mobile,12488,41.945662,-87.783948,83,,bus,12488,152
152,3,Addison & Narragansett,15698,41.945598,-87.785857,79,86-North^;86-South^,bus,15698,152
152,3,Addison & Neenah,12485,41.945535,-87.790212,90,,bus,12485,152
152,3,Addison & New England,12481,41.9454,-87.798588,97,,bus,12481,152
152,3,Addison & Nordica,12479,41.945288,-87.803483,87,,bus,12479,152
152,3,Addison & Normandy,12483,41.945512,-87.793692,100,,bus,12483,152
152,3,Addison & Oak Park,17145,41.945415,-87.795743,85,,bus,17145,152
152,3,Addison & Oakley,18651,41.946709,-87.685359,90,,bus,18651,152
152,3,Addison & Octavia,12476,41.945168,-87.809587,89,,bus,12476,152
152,3,Addison & Oketo,12475,41.94513,-87.812018,89,,bus,12475,152
152,3,Addison & Olcott,12474,41.94509,-87.814513,89,,bus,12474,152
152,3,Addison & Orange,12470,41.94505,-87.824353,83,,bus,12470,152
152,3,Addison & Oriole,12473,41.945177,-87.816947,96,,bus,12473,152
152,3,Addison & Overhill,12472,41.945208,-87.81941,80,,bus,12472,152
152,3,Addison & Ozanam,12471,41.945137,-87.821857,82,,bus,12471,152
152,3,Addison & Panama,15960,41.944947,-87.828692,84,,bus,15960,152
152,3,Addison & Paris,12466,41.944892,-87.830503,90,,bus,12466,152
152,3,Addison & Paulina,12535,41.946925,-87.671432,84,,bus,12535,152
152,3,Addison & Pine Grove,12547,41.947792,-87.645745,47,,bus,12547,152
152,3,Addison & Pittsburgh,12464,41.944788,-87.832952,88,,bus,12464,152
152,3,Addison & Pulaski,16174,41.946345,-87.727093,85,53-North^;53-South^,bus,16174,152
152,3,Addison & Racine,14903,41.947163,-87.6587,87,,bus,14903,152
152,3,Addison & Rockwell,12524,41.946718,-87.694272,90,94-South^,bus,12524,152
152,3,Addison & Sacramento,12521,41.94664,-87.703062,88,,bus,12521,152
152,3,Addison & Sayre,12480,41.945352,-87.800558,88,,bus,12480,152
152,3,Addison & Southport,12538,41.947037,-87.6642,78,,bus,12538,152
152,3,Addison & Springfield,12512,41.946402,-87.72506,90,,bus,12512,152
152,3,Addison & St. Louis,12516,41.946512,-87.715205,123,,bus,12516,152
152,3,Addison & Western,12527,41.946718,-87.688438,90,49-North^;49-South^;X49-North^+;X49-South^+,bus,12527,152
152,3,Addison & Wolcott,12532,41.946847,-87.676232,89,,bus,12532,152
152,3,Addison Blue Line Station,12515,41.946465,-87.717812,90,Blue*,bus,12515,152
152,3,Addison Brown Line Station,12533,41.946893,-87.67469,87,Brown*,bus,12533,152
152,3,Addison Red Line Station,12543,41.947163,-87.653392,70,Red*,bus,12543,152
152,3,Lake Shore & Waveland,1163,41.95036,-87.644422,337,135-North^+;135-South^+;146-North^+;146-South^+;151-North^;151-South^,bus,1163,152
152,4,Addison & Albany,12577,41.946687,-87.705287,263,,bus,12577,152
152,4,Addison & Ashland,12560,41.947045,-87.66865,270,9-North^;9-South^;X9-North^+;X9-South^+,bus,12560,152
152,4,Addison & Austin,17222,41.945828,-87.77694,264,91-North^;91-South^,bus,17222,152
152,4,Addison & Broadway,12551,41.947459,-87.647189,246,36-North^;36-South^,bus,12551,152
152,4,Addison & California,12574,41.946743,-87.697895,267,94-South^,bus,12574,152
152,4,Addison & Campbell,12571,41.946784,-87.69108,270,,bus,12571,152
152,4,Addison & Central,17831,41.945947,-87.767201,272,85-North^;85-South^,bus,17831,152
152,4,Addison & Cicero,17147,41.946195,-87.747455,267,54-South^,bus,17147,152
152,4,Addison & Clark,12555,41.947276,-87.65633,268,22-North^;22-South^,bus,12555,152
152,4,Addison & Cumberland Terminal,12462,41.944525,-87.835371,65,,bus,12462,152
152,4,Addison & Damen,12565,41.94687,-87.678408,270,50-North^;50-South^,bus,12565,152
152,4,Addison & Elston,12579,41.946695,-87.709483,245,,bus,12579,152
152,4,Addison & Forest Preserve Avenue,12628,41.945177,-87.824528,267,,bus,12628,152
152,4,Addison & Francisco,12575,41.946718,-87.700312,265,,bus,12575,152
152,4,Addison & Fremont,12553,41.947347,-87.651722,270,,bus,12553,152
152,4,Addison & Greenview,12559,41.947085,-87.666297,262,,bus,12559,152
152,4,Addison & Halsted,12552,41.947381,-87.64932,269,8-North^;8-South^,bus,12552,152
152,4,Addison & Hamlin,12584,41.946512,-87.722373,267,,bus,12584,152
152,4,Addison & Harlem,17357,41.945312,-87.807393,268,90-South^,bus,17357,152
152,4,Addison & Harlem,17358,41.94524,-87.806693,102,90-North^,bus,17358,152
152,4,Addison & Hoyne,12566,41.94683,-87.68084,269,,bus,12566,152
152,4,Addison & Karlov,12587,41.946448,-87.729335,236,,bus,12587,152
152,4,Addison & Kedzie,12578,41.946703,-87.707703,270,,bus,12578,152
152,4,Addison & Keeler,12589,41.946417,-87.732005,271,,bus,12589,152
152,4,Addison & Kenton,12593,41.94629,-87.741765,270,,bus,12593,152
152,4,Addison & Kilbourn,18708,41.946295,-87.739618,270,,bus,18708,152
152,4,Addison & Kilpatrick,12594,41.94625,-87.744418,241,,bus,12594,152
152,4,Addison & Kimball,16173,41.946647,-87.712995,268,82-North^;82-South^,bus,16173,152
152,4,Addison & Kostner,12591,41.946337,-87.737488,270,,bus,12591,152
152,4,Addison & Lake Shore,12549,41.94861,-87.64387,248,135-North^+;135-South^+;146-North^+;146-South^+;151-North^;151-South^,bus,12549,152
152,4,Addison & Lakewood,12557,41.947203,-87.661433,262,,bus,12557,152
152,4,Addison & Lamon,12596,41.946195,-87.749522,262,,bus,12596,152
152,4,Addison & Laramie,12599,41.946123,-87.756817,267,,bus,12599,152
152,4,Addison & Lavergne,12597,41.94617,-87.751922,268,,bus,12597,152
152,4,Addison & Lawndale/Avondale,12583,41.946543,-87.720482,261,,bus,12583,152
152,4,Addison & Leavitt,12567,41.946847,-87.683225,270,,bus,12567,152
152,4,Addison & Leclaire,12598,41.946147,-87.754337,259,,bus,12598,152
152,4,Addison & Linder,12602,41.946012,-87.764208,246,,bus,12602,152
152,4,Addison & Lockwood,12600,41.946083,-87.75928,242,,bus,12600,152
152,4,Addison & Long,17221,41.946012,-87.762205,267,,bus,17221,152
152,4,Addison & Major,12604,41.945948,-87.769087,259,,bus,12604,152
152,4,Addison & Marmora,12606,41.945892,-87.773952,250,,bus,12606,152
152,4,Addison & Meade,12608,41.945813,-87.778798,267,,bus,12608,152
152,4,Addison & Melvina,12609,41.945797,-87.781263,267,,bus,12609,152
152,4,Addison & Menard,12605,41.945917,-87.77152,262,,bus,12605,152
152,4,Addison & Milwaukee,12590,41.94637,-87.735455,269,56-North^;56-South^,bus,12590,152
152,4,Addison & Mobile,12610,41.945788,-87.783678,231,,bus,12610,152
152,4,Addison & Narragansett,17356,41.945702,-87.786778,270,86-North^;86-South^,bus,17356,152
152,4,Addison & Neenah,12613,41.94567,-87.790163,241,,bus,12613,152
152,4,Addison & New England,12617,41.945512,-87.798302,267,,bus,12617,152
152,4,Addison & Nordica,12619,41.945423,-87.803182,270,,bus,12619,152
152,4,Addison & Normandy,12615,41.945607,-87.793453,267,,bus,12615,152
152,4,Addison & Oak Park,12616,41.945558,-87.795918,267,,bus,12616,152
152,4,Addison & Oakley,18652,41.946827,-87.68616,270,,bus,18652,152
152,4,Addison & Octavia,12622,41.945297,-87.8093,269,,bus,12622,152
152,4,Addison & Oketo,12623,41.94524,-87.811668,268,,bus,12623,152
152,4,Addison & Olcott,12624,41.945208,-87.814197,265,,bus,12624,152
152,4,Addison & Oriole,12625,41.94524,-87.81666,275,,bus,12625,152
152,4,Addison & Overhill,12626,41.945312,-87.819425,260,,bus,12626,152
152,4,Addison & Ozanam,12627,41.945257,-87.821555,262,,bus,12627,152
152,4,Addison & Page,12629,41.94509,-87.827707,262,,bus,12629,152
152,4,Addison & Paris,12631,41.945018,-87.830138,267,,bus,12631,152
152,4,Addison & Paulina,12561,41.947005,-87.671145,269,,bus,12561,152
152,4,Addison & Pine Grove,12550,41.948047,-87.645412,246,,bus,12550,152
152,4,Addison & Pittsburgh,12633,41.944955,-87.832602,270,,bus,12633,152
152,4,Addison & Pontiac,12635,41.944877,-87.835026,268,,bus,12635,152
152,4,Addison & Pulaski,12586,41.946488,-87.72719,263,53-North^;53-South^,bus,12586,152
152,4,Addison & Racine,12556,41.947188,-87.659002,269,,bus,12556,152
152,4,Addison & Sacramento,12576,41.946703,-87.702775,267,,bus,12576,152
152,4,Addison & Sayre,12618,41.945472,-87.800687,268,,bus,12618,152
152,4,Addison & Southport,12558,41.947157,-87.66385,264,,bus,12558,152
152,4,Addison & Springfield,12585,41.946488,-87.724805,268,,bus,12585,152
152,4,Addison & St. Louis,12581,41.946615,-87.715047,268,,bus,12581,152
152,4,Addison & Talman,12573,41.946758,-87.694748,270,94-South^,bus,12573,152
152,4,Addison & Western,12569,41.946807,-87.687882,270,49-North^;X49-North^+,bus,12569,152
152,4,Addison & Wolcott,12564,41.946918,-87.675945,269,,bus,12564,152
152,4,Addison Blue Line Station,12582,41.946592,-87.718478,267,Blue*,bus,12582,152
152,4,Addison Brown Line Station,12563,41.946982,-87.674801,270,Brown*,bus,12563,152
152,4,Addison Red Line Station,12554,41.947314,-87.653799,270,Red*,bus,12554,152
152,4,Lake Shore & Grace,1061,41.952111,-87.645106,180,135-South^+;146-South^+;151-South^,bus,1061,152
152,4,Lake Shore & Grace,4886,41.952244,-87.644963,0,,bus,4886,152
152,4,Lake Shore & Waveland,1062,41.950261,-87.644529,157,,bus,1062,152
152,4,Lake Shore & Waveland,1163,41.95036,-87.644422,337,135-North^+;146-North^+;151-North^,bus,1163,152
155,3,Ashland & Farwell,18401,42.006488,-87.669917,359,,bus,18401,155
155,3,Ashland & Morse,1752,42.007688,-87.669965,358,,bus,1752,155
155,3,Devon & Albany,1722,41.997384,-87.707105,90,,bus,1722,155
155,3,Devon & California,1725,41.997515,-87.699849,88,93-North^;93-South^,bus,1725,155
155,3,Devon & Campbell,1728,41.997642,-87.692512,88,,bus,1728,155
155,3,Devon & Clark,1739,41.998029,-87.670161,90,151-North^;151-South^;22-North^;36-North^;36-South^,bus,1739,155
155,3,Devon & Damen,18505,41.997852,-87.679917,90,,bus,18505,155
155,3,Devon & Francisco,1724,41.997518,-87.70233,88,,bus,1724,155
155,3,Devon & Glenwood,1741,41.998075,-87.665589,90,,bus,1741,155
155,3,Devon & Greenview,1740,41.99806,-87.667998,89,,bus,1740,155
155,3,Devon & Hermitage,1736,41.997975,-87.673666,90,,bus,1736,155
155,3,Devon & Hoyne,1732,41.997803,-87.682716,89,,bus,1732,155
155,3,Devon & Kedzie,1721,41.997337,-87.708928,90,,bus,1721,155
155,3,Devon & Kedzie Terminal,14153,41.997821,-87.709592,91,11-North^;11-South^;82-North^;82-South^;96-East^;96-West^,bus,14153,155
155,3,Devon & Lakewood,1743,41.998109,-87.663171,90,,bus,1743,155
155,3,Devon & Leavitt,17195,41.997765,-87.684655,90,,bus,17195,155
155,3,Devon & Magnolia,1744,41.998115,-87.661348,87,136-North^+;147-North^+;151-North^;151-South^;36-North^;36-South^,bus,1744,155
155,3,Devon & Oakley,1730,41.997722,-87.68763,86,,bus,1730,155
155,3,Devon & Ridge ,17196,41.997907,-87.676361,82,,bus,17196,155
155,3,Devon & Rockwell,17194,41.997605,-87.694367,90,,bus,17194,155
155,3,Devon & Sacramento,17193,41.997436,-87.704092,88,,bus,17193,155
155,3,Devon & Washtenaw,1726,41.997557,-87.69739,89,,bus,1726,155
155,3,Devon & Western,1729,41.997664,-87.690171,88,49B-North^;49B-South^,bus,1729,155
155,3,Morse & Glenwood (Red Line),1754,42.007905,-87.665487,90,96-East^;96-West^;Red*,bus,1754,155
155,3,Morse & Greenview,1753,42.007807,-87.668047,86,,bus,1753,155
155,3,Pratt & Ashland,1750,42.00545,-87.669787,270,,bus,1750,155
155,3,Pratt & Glenwood,1748,42.005499,-87.666196,267,,bus,1748,155
155,3,Pratt & Greenview,1749,42.005466,-87.668179,268,,bus,1749,155
155,3,Pratt & Lakewood,1747,42.005548,-87.66407,270,,bus,1747,155
155,3,Pratt & Sheridan,1746,42.005569,-87.661394,268,147-North^+;147-South^+,bus,1746,155
155,3,Sheridan & Arthur (Red Line),1203,42.00011,-87.6606,358,147-South^+,bus,1203,155
155,3,Sheridan & Loyola,1204,42.001789,-87.660679,358,Red*,bus,1204,155
155,3,Sheridan & North Shore,1206,42.003949,-87.660694,359,,bus,1206,155
155,4,Devon & Albany,1778,41.99749,-87.706783,268,,bus,1778,155
155,4,Devon & California,17199,41.997611,-87.70003,268,93-North^;93-South^,bus,17199,155
155,4,Devon & Campbell,1772,41.997746,-87.69216,269,,bus,1772,155
155,4,Devon & Clark,1762,41.998148,-87.67035,270,151-North^;151-South^;22-North^;22-South^;36-North^;36-South^,bus,1762,155
155,4,Devon & Damen,18504,41.997956,-87.680448,268,,bus,18504,155
155,4,Devon & Francisco,1776,41.997577,-87.701944,269,,bus,1776,155
155,4,Devon & Glenwood,1760,41.998202,-87.665335,269,,bus,1760,155
155,4,Devon & Greenview,1761,41.998174,-87.667779,270,,bus,1761,155
155,4,Devon & Hermitage,1764,41.998079,-87.673483,268,,bus,1764,155
155,4,Devon & Hoyne,1768,41.997913,-87.682458,269,,bus,1768,155
155,4,Devon & Kedzie,1779,41.997461,-87.709203,270,11-South^,bus,1779,155
155,4,Devon & Kedzie Terminal,14153,41.997821,-87.709592,91,11-North^;82-North^;82-South^;96-East^;96-West^,bus,14153,155
155,4,Devon & Lakewood,1758,41.998228,-87.662915,270,,bus,1758,155
155,4,Devon & Leavitt,17198,41.99786,-87.68541,268,,bus,17198,155
155,4,Devon & Oakley,1770,41.99783,-87.687289,270,,bus,1770,155
155,4,Devon & Ridge,17197,41.998021,-87.67733,264,,bus,17197,155
155,4,Devon & Rockwell,17406,41.997705,-87.695151,268,,bus,17406,155
155,4,Devon & Sacramento,17200,41.997523,-87.704939,266,,bus,17200,155
155,4,Devon & Sheridan,1757,41.998217,-87.661115,270,136-North^+;147-North^+;151-North^;151-South^;36-North^;36-South^,bus,1757,155
155,4,Devon & Washtenaw,1774,41.99766,-87.69705,269,,bus,1774,155
155,4,Devon & Western,1771,41.997806,-87.689651,268,49B-North^;49B-South^,bus,1771,155
155,4,Morse & Glenwood (Red Line),1754,42.007905,-87.665487,90,96-East^;96-West^;Red*,bus,1754,155
155,4,Morse & Lakewood,1755,42.007886,-87.663874,90,,bus,1755,155
155,4,Morse & Sheridan,1756,42.007931,-87.661963,90,147-North^+;147-South^+,bus,1756,155
155,4,Sheridan & Arthur,1028,41.999849,-87.660791,180,147-South^+,bus,1028,155
155,4,Sheridan & Loyola (Red Line),1027,42.001258,-87.660825,180,Red*,bus,1027,155
155,4,Sheridan & North Shore,1025,42.003361,-87.660913,180,,bus,1025,155
155,4,Sheridan & Pratt,1023,42.005303,-87.661005,178,,bus,1023,155
156,1,Belmont & Broadway,4996,41.940056,-87.64418,270,36-North^;36-South^,bus,4996,156
156,1,Belmont & Halsted,4998,41.940057,-87.649108,273,77-West^;8-North^;8-South^,bus,4998,156
156,1,Belmont & Halsted Terminal,14150,41.940207,-87.648788,178,151-North^;151-South^;77-East^,bus,14150,156
156,1,Belmont & Orchard,17901,41.940066,-87.647359,269,,bus,17901,156
156,1,Belmont & Pine Grove,4994,41.94009,-87.642181,270,77-East^,bus,4994,156
156,1,Belmont & Sheridan,4993,41.94017,-87.64048,270,,bus,4993,156
156,1,Franklin & Jackson,6711,41.877951,-87.635134,358,134-North^+;135-North^+;136-North^+,bus,6711,156
156,1,Jackson & Chicago River,14461,41.877972,-87.638512,90,126-East^;130-East^;37-North^;7-East^,bus,14461,156
156,1,Jackson & Franklin,68,41.87808,-87.635449,90,1-South^;126-East^;130-East^;28-South^;7-East^,bus,68,156
156,1,Lasalle & 321 North,4978,41.888568,-87.632377,359,Brown*;Purple*,bus,4978,156
156,1,Lasalle & Burton,1449,41.909309,-87.632979,356,,bus,1449,156
156,1,Lasalle & Chicago,4983,41.896973,-87.632602,359,66-East^;66-West^,bus,4983,156
156,1,Lasalle & Delaware,1443,41.899535,-87.63268,359,,bus,1443,156
156,1,Lasalle & Division,1446,41.904266,-87.632817,354,70-East^;Red*,bus,1446,156
156,1,Lasalle & Erie,14427,41.893878,-87.632526,359,,bus,14427,156
156,1,Lasalle & Eugenie,4984,41.912649,-87.633026,5,73-East^,bus,4984,156
156,1,Lasalle & Goethe,1447,41.906045,-87.632887,358,,bus,1447,156
156,1,Lasalle & Grand,4980,41.891816,-87.632451,0,,bus,4980,156
156,1,Lasalle & Huron,4982,41.895051,-87.632552,0,,bus,4982,156
156,1,Lasalle & Illinois,4979,41.890583,-87.632416,357,,bus,4979,156
156,1,Lasalle & Kinzie,14528,41.889516,-87.632394,359,,bus,14528,156
156,1,Lasalle & Madison,4973,41.881836,-87.632301,358,124-West^;134-South^+;135-South^+;136-South^+;157-West^;19-West^+;20-West^;56-North^;60-West^;J14-North^;Brown*;Orange*;Pink*;Purple*,bus,4973,156
156,1,Lasalle & Maple,1445,41.902152,-87.632753,359,,bus,1445,156
156,1,Lasalle & North Avenue,1450,41.911007,-87.633005,358,72-East^;73-East^;9-North^,bus,1450,156
156,1,Lasalle & Oak,1444,41.900806,-87.632697,0,,bus,1444,156
156,1,Lasalle & Quincy,14061,41.878669,-87.632213,0,Brown*;Orange*;Pink*;Purple*,bus,14061,156
156,1,Lasalle & Randolph,4975,41.884261,-87.632335,0,,bus,4975,156
156,1,Lasalle & Schiller,1448,41.908024,-87.632948,358,,bus,1448,156
156,1,Lasalle & Wacker/Lake,15904,41.886491,-87.632323,356,135-North^+;135-South^+;136-North^+;136-South^+;Blue*;Brown*;Green*;Orange*;Pink*;Purple*,bus,15904,156
156,1,Sheridan & Barry,1152,41.938068,-87.639418,359,,bus,1152,156
156,1,Sheridan & Briar,1153,41.938609,-87.639434,0,134-North^+;134-South^+;143-North^+;143-South^+,bus,1153,156
156,1,Sheridan & Diversey,1148,41.93333,-87.639232,0,76-West^;77-West^,bus,1148,156
156,1,Sheridan & Oakdale,1150,41.935869,-87.639342,358,,bus,1150,156
156,1,Sheridan & Surf,1149,41.934695,-87.639289,358,,bus,1149,156
156,1,Sheridan & Wellington,1151,41.936853,-87.639375,0,,bus,1151,156
156,1,Stockton & Arlington,1145,41.926583,-87.637641,308,143-North^+;143-South^+,bus,1145,156
156,1,Stockton & Armitage,1141,41.918172,-87.634382,347,,bus,1141,156
156,1,Stockton & Dickens,1142,41.920358,-87.635557,350,,bus,1142,156
156,1,Stockton & Fullerton,1144,41.925308,-87.635827,349,,bus,1144,156
156,1,Stockton & Lasalle,1139,41.913792,-87.631706,352,,bus,1139,156
156,1,Stockton & Lincoln,1140,41.915883,-87.633237,318,,bus,1140,156
156,1,Stockton & Roslyn,1146,41.92778,-87.638657,0,,bus,1146,156
156,1,Stockton & Webster,1143,41.921605,-87.635588,351,,bus,1143,156
156,1,Stockton & Wrightwood,1147,41.93127,-87.638897,351,,bus,1147,156
156,1,Union Station Transit Center,18250,41.877677,-87.639994,137,1-South^;121-North^+;121-South^+;151-North^;151-South^;28-North^;28-South^,bus,18250,156
156,2,320 N Lasalle,4963,41.888498,-87.632653,172,Brown*;Purple*,bus,4963,156
156,2,Adams & S. Wacker,1108,41.879421,-87.636527,270,1-North^;121-South^+;126-West^;130-West^;134-South^+;135-South^+;136-South^+;7-West^,bus,1108,156
156,2,Adams & Wells,80,41.879439,-87.634241,270,1-North^;126-West^;130-West^;28-North^;37-South^;7-West^;Brown*;Orange*;Pink*;Purple*,bus,80,156
156,2,Belmont & Broadway,14914,41.939993,-87.644068,90,36-North^;36-South^,bus,14914,156
156,2,Belmont & Halsted Terminal,14150,41.940207,-87.648788,178,151-North^;151-South^;77-East^;77-West^;8-North^,bus,14150,156
156,2,Belmont & Orchard,4987,41.939965,-87.647,89,,bus,4987,156
156,2,Belmont & Pine Grove,4990,41.940031,-87.642114,87,,bus,4990,156
156,2,Belmont & Sheridan,9291,41.940053,-87.639759,80,134-North^+;143-North^+;77-East^,bus,9291,156
156,2,Lasalle & Adams,4970,41.879548,-87.632351,180,,bus,4970,156
156,2,Lasalle & Burton,1412,41.908899,-87.633192,179,,bus,1412,156
156,2,Lasalle & Chestnut,1419,41.897907,-87.632865,175,,bus,1419,156
156,2,Lasalle & Chicago,4957,41.896254,-87.632827,179,66-East^,bus,4957,156
156,2,Lasalle & Delaware,1418,41.898933,-87.632905,163,,bus,1418,156
157,4,Taylor & Loomis,6632,41.869418,-87.661495,270,,bus,6632,157
157,4,Taylor & Morgan,6628,41.869574,-87.651512,270,,bus,6628,157
157,4,Taylor & Oakley,6644,41.869088,-87.683471,269,,bus,6644,157
157,4,Taylor & Paulina,6636,41.869377,-87.66865,299,,bus,6636,157
157,4,Taylor & Racine,15811,41.869472,-87.657095,270,60-East^;60-West^,bus,15811,157
157,4,Taylor & Throop,6631,41.869445,-87.659043,268,,bus,6631,157
157,4,Western & Roosevelt,14554,41.866242,-87.686166,177,12-East^;49-North^;49-South^;X49-North^+;X49-South^+,bus,14554,157
165,3,5133 W 65th Street,3372,41.774533,-87.750077,87,,bus,3372,165
165,3,6201 S Cicero,10389,41.780114,-87.7422,358,,bus,10389,165
165,3,65th Street & Austin,3363,41.774126,-87.771605,89,55A-East^;55A-West^,bus,3363,165
165,3,65th Street & Central,3367,41.774321,-87.761759,90,,bus,3367,165
165,3,65th Street & Harlem,3350,41.773623,-87.800433,90,,bus,3350,165
165,3,65th Street & Lamon,3375,41.774638,-87.744752,89,,bus,3375,165
165,3,65th Street & Laramie,3371,41.774497,-87.752028,90,,bus,3371,165
165,3,65th Street & Lavergne ,3374,41.774596,-87.747196,88,,bus,3374,165
165,3,65th Street & Linder,3368,41.774361,-87.758751,88,,bus,3368,165
165,3,65th Street & Lockwood,3370,41.774457,-87.754226,90,,bus,3370,165
165,3,65th Street & Long,3369,41.774417,-87.75687,87,,bus,3369,165
165,3,65th Street & Major ,3366,41.77429,-87.763845,90,,bus,3366,165
165,3,65th Street & Mayfield,3364,41.774187,-87.769082,88,,bus,3364,165
165,3,65th Street & Meade,3362,41.774085,-87.774161,89,,bus,3362,165
165,3,65th Street & Melvina,17871,41.774051,-87.775815,86,,bus,17871,165
165,3,65th Street & Menard,3365,41.774237,-87.766369,82,,bus,3365,165
165,3,65th Street & Mobile,3360,41.773986,-87.77898,87,,bus,3360,165
165,3,65th Street & Narragansett,3359,41.773948,-87.780707,88,,bus,3359,165
165,3,65th Street & Nashville,3357,41.773867,-87.786196,90,,bus,3357,165
165,3,65th Street & Natchez,3358,41.773904,-87.783687,90,,bus,3358,165
165,3,65th Street & Normandy,3356,41.77383,-87.7885,89,,bus,3356,165
165,3,65th Street & Nottingham,3351,41.773668,-87.79848,89,,bus,3351,165
165,3,65th Street & Oak Park,3355,41.773778,-87.791077,90,,bus,3355,165
165,3,65th Street & Sayre,3352,41.773707,-87.79606,89,,bus,3352,165
165,3,6900 W 65th Street,3353,41.77374,-87.794012,88,,bus,3353,165
165,3,Cicero & 61st Street,4601,41.781995,-87.742242,358,,bus,4601,165
165,3,Cicero & 63rd Street,4600,41.778249,-87.742122,358,63-East^;63-West^,bus,4600,165
165,3,Cicero & 64th Street,3377,41.776509,-87.742076,359,54B-North^;54B-South^,bus,3377,165
165,3,Harlem & 64th Place ,14175,41.774835,-87.800992,132,63W-East^;63W-West^,bus,14175,165
165,3,Midway Orange Line Station,14116,41.786314,-87.738878,301,47-East^;47-West^;54B-North^;54B-South^;55-East^;55-West^;55A-East^;55A-West^;55N-East^;55N-West^;59-East^;59-West^;62-North^;62-South^;62H-East^;62H-West^;63-East^;63-West^;63W-East^;63W-West^;Orange*,bus,14116,165
165,4,5133 W 65th Street,3325,41.77471,-87.750067,268,,bus,3325,165
165,4,6200 S Cicero,10358,41.780355,-87.742501,179,63-East^,bus,10358,165
165,4,65th Street & Austin,3334,41.774305,-87.771224,266,55A-East^;55A-West^,bus,3334,165
165,4,65th Street & Central,3330,41.774502,-87.76143,267,,bus,3330,165
165,4,65th Street & Harlem,3348,41.773804,-87.800619,270,,bus,3348,165
165,4,65th Street & Lamon,3322,41.77482,-87.744467,268,,bus,3322,165
165,4,65th Street & Laramie,3326,41.774676,-87.751957,270,,bus,3326,165
165,4,65th Street & Lavergne ,3323,41.774769,-87.746901,270,,bus,3323,165
165,4,65th Street & Leclaire,3324,41.774729,-87.74878,269,,bus,3324,165
165,4,65th Street & Linder,3329,41.774544,-87.759013,269,,bus,3329,165
165,4,65th Street & Lockwood,3327,41.774635,-87.754309,269,,bus,3327,165
165,4,65th Street & Long,3328,41.774589,-87.756582,266,,bus,3328,165
165,4,65th Street & Major ,3331,41.774453,-87.763883,270,,bus,3331,165
165,4,65th Street & Mayfield,3333,41.77436,-87.768792,265,,bus,3333,165
165,4,65th Street & Meade,3335,41.774267,-87.773659,270,,bus,3335,165
165,4,65th Street & Melvina,3336,41.774215,-87.776124,270,,bus,3336,165
165,4,65th Street & Menard,3332,41.774403,-87.766338,270,,bus,3332,165
165,4,65th Street & Mobile,3337,41.774173,-87.778534,268,,bus,3337,165
165,4,65th Street & Narragansett,3338,41.774118,-87.780985,270,,bus,3338,165
165,4,65th Street & Nashville,3341,41.774047,-87.785723,266,,bus,3341,165
165,4,65th Street & Natchez,3340,41.774077,-87.783438,269,,bus,3340,165
